LastCheckedTime,Symbol,Exchange,ExSuffix,Type,Contract ID,Business Name,Suffix,ISIN,CUSIP
9/5/2020 11:17:23 PM,,CAT,,STK,0,,,,
9/5/2020 11:24:31 PM,,NYSE,,STK,0,,,,
1/1/0001 3:00:00 AM,,,,_NO_SEC_TYPE_,0,,,,
3/23/2021 10:44:47 PM,	013C,_FWB2,,STK,471439025,,,,
3/24/2021 7:08:58 PM,	01X,_FWB2,,STK,387867921,,,,
1/1/0001 3:00:00 AM,	04IC,_FWB2,,STK,403512969,,,,
1/1/0001 3:00:00 AM,	0556CALL4,_CORPACT,,STK,384928617,,,,
3/24/2021 7:15:15 PM,	06MA,_FWB2,,STK,416464208,,,,
1/1/0001 3:00:00 AM,	096,_FWB2,,STK,426098352,,,,
1/1/0001 3:00:00 AM,	0AI,_FWB2,,STK,222781802,,,,
1/1/0001 3:00:00 AM,	0B9,_VALUE,,STK,176570368,,,,
1/1/0001 3:00:00 AM,	0E41,_FWB2,,STK,145904067,,,,
3/24/2021 7:55:12 PM,	0HLA,_FWB2,,STK,467226293,,,,
3/24/2021 7:21:24 PM,	0HR,_GETTEX2,,STK,455592432,,,,
3/11/2021 6:39:45 PM,	0KQW,_VALUE,,STK,449048521,,,,
3/24/2021 7:44:40 PM,	0ME,_VALUE,,STK,163342792,,,,
3/24/2021 7:52:03 PM,	0NH,_FWB2,,STK,457960630,,,,
1/1/0001 3:00:00 AM,	0NU,_FWB2,,STK,401138121,,,,
1/1/0001 3:00:00 AM,	0P0,_FWB2,,STK,271221497,,,,
1/1/0001 3:00:00 AM,	0Q0,_GETTEX2,,STK,399757208,,,,
1/1/0001 3:00:00 AM,	0SC,_IBIS2,,STK,176896342,,,,
1/1/0001 3:00:00 AM,	0T01,_FWB2,,STK,357892786,,,,
3/11/2021 6:38:53 PM,	0VV,_FWB2,,STK,393979351,,,,
1/1/0001 3:00:00 AM,	0WE,_VALUE,,STK,156106251,,,,
1/1/0001 3:00:00 AM,	0WE.SPO,_CORPACT,,STK,396012573,,,,
3/24/2021 8:22:01 PM,	0XM2,_FWB2,,STK,420863008,,,,
1/1/0001 3:00:00 AM,	0YYA,_FWB2,,STK,397282716,,,,
1/1/0001 3:00:00 AM,	0ZQ,_SWB2,,STK,402321337,,,,
1/1/0001 3:00:00 AM,	115,_FWB2,,STK,265180193,,,,
3/11/2021 6:40:51 PM,	1151,_VALUE,,STK,90691307,,,,
3/24/2021 8:12:00 PM,	13,_VALUE,,STK,1616456,,,,
3/24/2021 8:30:24 PM,	1301,_TSEJ,,STK,13905224,,,,
1/1/0001 3:00:00 AM,	1309,_TSEJ,,STK,47034790,,,,
1/1/0001 3:00:00 AM,	1323,_TSEJ,,STK,131083779,,,,
1/1/0001 3:00:00 AM,	1324,_TSEJ,,STK,55002609,,,,
3/24/2021 8:08:28 PM,	1327,_TSEJ,,STK,131094339,,,,
3/24/2021 8:01:37 PM,	1328,_TSEJ,,STK,55004119,,,,
1/1/0001 3:00:00 AM,	1333,_TSEJ,,STK,145715096,,,,
3/24/2021 7:44:50 PM,	1345,_TSEJ,,STK,55275866,,,,
3/24/2021 7:53:31 PM,	1349,_TSEJ,,STK,115781737,,,,
1/1/0001 3:00:00 AM,	1357,_TSEJ,,STK,158867587,,,,
1/1/0001 3:00:00 AM,	1360,_TSEJ,,STK,173339615,,,,
1/1/0001 3:00:00 AM,	1364,_TSEJ,,STK,173425332,,,,
1/1/0001 3:00:00 AM,	1366,_TSEJ,,STK,178290318,,,,
1/1/0001 3:00:00 AM,	1376,_TSEJ,,STK,131087340,,,,
1/1/0001 3:00:00 AM,	1377,_TSEJ,,STK,14019555,,,,
1/1/0001 3:00:00 AM,	1387,_TSEJ,,STK,185916342,,,,
1/1/0001 3:00:00 AM,	1388,_TSEJ,,STK,185916305,,,,
3/24/2021 6:53:52 PM,	1398,_TSEJ,,STK,186887405,,,,
1/1/0001 3:00:00 AM,	1399,_TSEJ,,STK,212481829,,,,
1/1/0001 3:00:00 AM,	13T1,_FWB2,,STK,141221973,,,,
3/24/2021 8:30:24 PM,	1432,_TSEJ,,STK,200221524,,,,
1/1/0001 3:00:00 AM,	1446396D,_CORPACT,,STK,253184317,,,,
3/24/2021 7:16:42 PM,	1448,_TSEJ,,STK,332261998,,,,
1/1/0001 3:00:00 AM,	1459,_TSEJ,,STK,198437717,,,,
1/1/0001 3:00:00 AM,	1472,_TSEJ,,STK,202838806,,,,
1/1/0001 3:00:00 AM,	1474,_TSEJ,,STK,203501379,,,,
1/1/0001 3:00:00 AM,	1475,_TSEJ,,STK,208419024,,,,
1/1/0001 3:00:00 AM,	1476,_TSEJ,,STK,208419022,,,,
1/1/0001 3:00:00 AM,	1477,_TSEJ,,STK,208558076,,,,
3/24/2021 7:36:11 PM,	1478,_TSEJ,,STK,208558061,,,,
1/1/0001 3:00:00 AM,	1481,_TSEJ,,STK,233005299,,,,
1/1/0001 3:00:00 AM,	1483,_TSEJ,,STK,234820876,,,,
1/1/0001 3:00:00 AM,	1484,_TSEJ,,STK,234820718,,,,
3/24/2021 7:36:11 PM,	1485,_TSEJ,,STK,236686603,,,,
1/1/0001 3:00:00 AM,	1486,_TSEJ,,STK,243787330,,,,
1/1/0001 3:00:00 AM,	1487,_TSEJ,,STK,243787335,,,,
1/1/0001 3:00:00 AM,	1489,_TSEJ,,STK,264196320,,,,
3/24/2021 7:45:26 PM,	1492,_TSEJ,,STK,270708309,,,,
1/1/0001 3:00:00 AM,	1494,_TSEJ,,STK,275576865,,,,
1/1/0001 3:00:00 AM,	1496,_TSEJ,,STK,285213777,,,,
1/1/0001 3:00:00 AM,	14L,_SWB2,,STK,360973423,,,,
1/1/0001 3:00:00 AM,	1540,_TSEJ,,STK,117595037,,,,
1/1/0001 3:00:00 AM,	1541,_TSEJ,,STK,131085740,,,,
1/1/0001 3:00:00 AM,	1542,_TSEJ,,STK,121557296,,,,
1/1/0001 3:00:00 AM,	1543,_TSEJ,,STK,131094139,,,,
1/1/0001 3:00:00 AM,	1545,_TSEJ,,STK,131094170,,,,
1/1/0001 3:00:00 AM,	1546,_TSEJ,,STK,131084771,,,,
3/24/2021 7:21:31 PM,	1547,_TSEJ,,STK,80844340,,,,
1/1/0001 3:00:00 AM,	1552,_TSEJ,,STK,81931688,,,,
1/1/0001 3:00:00 AM,	1559,_TSEJ,,STK,87944545,,,,
1/1/0001 3:00:00 AM,	1560,_TSEJ,,STK,87944535,,,,
1/1/0001 3:00:00 AM,	1563,_TSEJ,,STK,98348986,,,,
3/24/2021 8:06:38 PM,	1568,_TSEJ,,STK,105500788,,,,
3/24/2021 8:06:38 PM,	1569,_TSEJ,,STK,105500785,,,,
1/1/0001 3:00:00 AM,	1570,_TSEJ,,STK,105759528,,,,
1/1/0001 3:00:00 AM,	1571,_TSEJ,,STK,105759527,,,,
3/24/2021 6:53:36 PM,	1575,_TSEJ,,STK,123392854,,,,
3/24/2021 8:06:38 PM,	1579,_TSEJ,,STK,127308086,,,,
3/24/2021 8:06:38 PM,	1580,_TSEJ,,STK,127308083,,,,
1/1/0001 3:00:00 AM,	1591,_TSEJ,,STK,141736766,,,,
1/1/0001 3:00:00 AM,	1592,_TSEJ,,STK,141831756,,,,
1/1/0001 3:00:00 AM,	1593,_TSEJ,,STK,143040926,,,,
1/1/0001 3:00:00 AM,	1597,_TSEJ,,STK,143975721,,,,
1/1/0001 3:00:00 AM,	1599,_TSEJ,,STK,146065335,,,,
1/1/0001 3:00:00 AM,	161,_VALUE,,STK,46636467,,,,
1/1/0001 3:00:00 AM,	161.TEN,_CORPACT,,STK,407927042,,,,
1/1/0001 3:00:00 AM,	1627,_TSEJ,,STK,54987230,,,,
1/1/0001 3:00:00 AM,	1656,_TSEJ,,STK,288775234,,,,
1/1/0001 3:00:00 AM,	1658,_TSEJ,,STK,288775221,,,,
3/24/2021 7:59:05 PM,	1667823D,_BVME.ETF,,STK,339327959,,,,
3/24/2021 8:06:38 PM,	1671,_TSEJ,,STK,131087334,,,,
3/23/2021 10:50:53 PM,	1672,_TSEJ,,STK,131093650,,,,
1/1/0001 3:00:00 AM,	1674,_TSEJ,,STK,131094039,,,,
1/1/0001 3:00:00 AM,	1675,_TSEJ,,STK,131093811,,,,
1/1/0001 3:00:00 AM,	1676,_TSEJ,,STK,131094025,,,,
1/1/0001 3:00:00 AM,	1678,_TSEJ,,STK,79667196,,,,
1/1/0001 3:00:00 AM,	1680,_TSEJ,,STK,79702441,,,,
3/24/2021 7:41:36 PM,	1680.TEN,_CORPACT,,STK,457061696,,,,
1/1/0001 3:00:00 AM,	1697,_TSEJ,,STK,131093880,,,,
1/1/0001 3:00:00 AM,	1698,_TSEJ,,STK,131086405,,,,
3/24/2021 7:08:03 PM,	1699,_TSEJ,,STK,131085056,,,,
1/1/0001 3:00:00 AM,	1716,_TSEJ,,STK,131082308,,,,
1/1/0001 3:00:00 AM,	1720,_TSEJ,,STK,47169976,,,,
3/23/2021 10:40:58 PM,	1721,_TSEJ,,STK,24936994,,,,
1/1/0001 3:00:00 AM,	1724,_TSEJ,,STK,131087414,,,,
1/1/0001 3:00:00 AM,	1730,_TSEJ,,STK,131084552,,,,
1/1/0001 3:00:00 AM,	1739,_TSEJ,,STK,131094129,,,,
1/1/0001 3:00:00 AM,	1761.CERT,_CORPACT,,STK,355074846,,,,
1/1/0001 3:00:00 AM,	1762,_TSEJ,,STK,14030617,,,,
1/1/0001 3:00:00 AM,	1787,_TSEJ,,STK,131087595,,,,
1/1/0001 3:00:00 AM,	1789.CERT,_CORPACT,,STK,374160251,,,,
1/1/0001 3:00:00 AM,	1797.CERT,_CORPACT,,STK,385035584,,,,
1/1/0001 3:00:00 AM,	1799,_TSEJ,,STK,131083220,,,,
1/1/0001 3:00:00 AM,	17G1,_FWB2,,STK,403634643,,,,
1/1/0001 3:00:00 AM,	1801,_TSEJ,,STK,13905238,,,,
1/1/0001 3:00:00 AM,	1805,_TSEJ,,STK,13905253,,,,
1/1/0001 3:00:00 AM,	1807,_TSEJ,,STK,131082636,,,,
1/1/0001 3:00:00 AM,	1812,_TSEJ,,STK,13905263,,,,
3/24/2021 8:12:27 PM,	1815,_TSEJ,,STK,14014546,,,,
1/1/0001 3:00:00 AM,	1820,_TSEJ,,STK,14014564,,,,
1/1/0001 3:00:00 AM,	1828,_TSEJ,,STK,43553462,,,,
1/1/0001 3:00:00 AM,	1841,_TSEJ,,STK,131084245,,,,
1/1/0001 3:00:00 AM,	1844,_TSEJ,,STK,14030659,,,,
1/1/0001 3:00:00 AM,	1847,_TSEJ,,STK,14014619,,,,
1/1/0001 3:00:00 AM,	1850,_TSEJ,,STK,131084861,,,,
3/23/2021 10:05:40 PM,	1852,_TSEJ,,STK,14014626,,,,
1/1/0001 3:00:00 AM,	1853,_TSEJ,,STK,131083493,,,,
1/1/0001 3:00:00 AM,	1866,_TSEJ,,STK,14014649,,,,
3/24/2021 7:57:51 PM,	1871,_TSEJ,,STK,14014667,,,,
1/1/0001 3:00:00 AM,	1873,_TSEJ,,STK,131086517,,,,
1/1/0001 3:00:00 AM,	1878,_TSEJ,,STK,14014672,,,,
1/1/0001 3:00:00 AM,	1888,_TSEJ,,STK,14014694,,,,
3/11/2021 6:37:48 PM,	18H,_FWB2,,STK,284937840,,,,
3/24/2021 7:04:54 PM,	1904,_TSEJ,,STK,131083234,,,,
1/1/0001 3:00:00 AM,	1906,_VALUE,,STK,131087934,,,,
1/1/0001 3:00:00 AM,	1906.TEN,_CORPACT,,STK,401768404,,,,
1/1/0001 3:00:00 AM,	1911,_TSEJ,,STK,14014729,,,,
1/1/0001 3:00:00 AM,	1914,_TSEJ,,STK,14014732,,,,
3/24/2021 7:53:31 PM,	1924,_VALUE,,STK,14014766,,,,
1/1/0001 3:00:00 AM,	1925,_TSEJ,,STK,13905281,,,,
3/23/2021 10:36:51 PM,	1929,_TSEJ,,STK,14014773,,,,
1/1/0001 3:00:00 AM,	1952,_TSEJ,,STK,14014836,,,,
1/1/0001 3:00:00 AM,	1964,_TSEJ,,STK,14014869,,,,
1/1/0001 3:00:00 AM,	1967,_TSEJ,,STK,14014874,,,,
1/1/0001 3:00:00 AM,	1973,_TSEJ,,STK,14014892,,,,
3/24/2021 8:06:10 PM,	1975,_TSEJ,,STK,14014898,,,,
1/1/0001 3:00:00 AM,	1976,_TSEJ,,STK,131085710,,,,
1/1/0001 3:00:00 AM,	1979,_TSEJ,,STK,14014904,,,,
1/1/0001 3:00:00 AM,	1981,_TSEJ,,STK,131082546,,,,
3/24/2021 8:15:05 PM,	1983,_VALUE,,STK,14014917,,,,
1/1/0001 3:00:00 AM,	19U1,_GETTEX2,,STK,397514052,,,,
1/1/0001 3:00:00 AM,	1AQ1,_FWB2,,STK,302999894,,,,
1/1/0001 3:00:00 AM,	1B7N,_FWB2,,STK,427048017,,,,
1/1/0001 3:00:00 AM,	1CK,_FWB2,,STK,290392670,,,,
3/24/2021 8:31:04 PM,	1DW,_FWB2,,STK,322303706,,,,
1/1/0001 3:00:00 AM,	1EK,_SWB2,,STK,408500735,,,,
1/1/0001 3:00:00 AM,	1F9W.,_CORPACT,,STK,296415322,,,,
3/11/2021 6:40:13 PM,	1FW2,_GETTEX2,,STK,455397261,,,,
2/21/2021 6:59:06 PM,	1GL,_FWB2,,STK,440499336,,,,
3/24/2021 8:15:15 PM,	1JB,_FWB2,,STK,82272687,,,,
1/1/0001 3:00:00 AM,	1JE,_FWB2,,STK,171632987,,,,
2/21/2021 6:58:54 PM,	1KH,_GETTEX,,STK,446844035,,,,
1/1/0001 3:00:00 AM,	1KN,_FWB2,,STK,403634701,,,,
9/7/2020 10:38:10 PM,	1KT,_SWB2,,STK,172721835,,,,
3/24/2021 8:20:43 PM,	1KZ1,_FWB2,,STK,425533822,,,,
3/24/2021 7:30:51 PM,	1LG,_FWB2,,STK,129050284,,,,
3/24/2021 7:30:51 PM,	1LGC,_FWB2,,STK,173504315,,,,
1/1/0001 3:00:00 AM,	1MOA,_FWB2,,STK,427522188,,,,
1/1/0001 3:00:00 AM,	1MR,_SWB2,,STK,320993624,,,,
1/1/0001 3:00:00 AM,	1NC,_FWB2,,STK,422478313,,,,
1/1/0001 3:00:00 AM,	1NZ,_FWB2,,STK,302061121,,,,
3/24/2021 7:31:25 PM,	1OA,_FWB2,,STK,398571150,,,,
1/1/0001 3:00:00 AM,	1P3N,_SWB2,,STK,270531962,,,,
3/24/2021 7:04:54 PM,	1QV,_FWB2,,STK,473074245,,,,
1/1/0001 3:00:00 AM,	1RZ,_FWB2,,STK,399370377,,,,
3/24/2021 8:18:44 PM,	1S1,_FWB2,,STK,466719254,,,,
3/24/2021 7:27:02 PM,	1XZ,_FWB2,,STK,400852828,,,,
3/24/2021 7:31:57 PM,	1YM,_FWB2,,STK,451691023,,,,
3/24/2021 7:40:34 PM,	20,_VALUE,,STK,1616480,,,,
1/1/0001 3:00:00 AM,	2001,_TSEJ,,STK,13905291,,,,
1/1/0001 3:00:00 AM,	2002,_TSEJ,,STK,13905294,,,,
3/23/2021 10:05:40 PM,	2004,_TSEJ,,STK,14014929,,,,
1/1/0001 3:00:00 AM,	2009,_TSEJ,,STK,14014932,,,,
1/1/0001 3:00:00 AM,	2031,_TSEJ,,STK,122287919,,,,
1/1/0001 3:00:00 AM,	2034,_TSEJ,,STK,122287914,,,,
3/24/2021 7:17:28 PM,	2035,_TSEJ,,STK,125977102,,,,
3/24/2021 7:17:28 PM,	2036,_TSEJ,,STK,125977109,,,,
3/24/2021 7:17:28 PM,	2038,_TSEJ,,STK,125977104,,,,
3/24/2021 7:17:28 PM,	2039,_TSEJ,,STK,125977114,,,,
3/24/2021 8:18:15 PM,	2040,_TSEJ,,STK,136153677,,,,
3/24/2021 8:18:15 PM,	2041,_TSEJ,,STK,136153683,,,,
3/24/2021 7:17:28 PM,	2042,_TSEJ,,STK,136325900,,,,
3/24/2021 7:17:28 PM,	2043,_TSEJ,,STK,143916538,,,,
3/24/2021 7:17:28 PM,	2044,_TSEJ,,STK,173425074,,,,
3/24/2021 7:17:28 PM,	2045,_TSEJ,,STK,173425108,,,,
3/24/2021 7:17:28 PM,	2046,_TSEJ,,STK,173425362,,,,
3/24/2021 7:17:28 PM,	2048,_TSEJ,,STK,185074546,,,,
1/1/0001 3:00:00 AM,	2050,_TSEJ,,STK,371248353,,,,
3/24/2021 7:17:28 PM,	2065,_TSEJ,,STK,254701230,,,,
1/1/0001 3:00:00 AM,	2066,_TSEJ,,STK,254701232,,,,
3/24/2021 7:17:28 PM,	2067,_TSEJ,,STK,264930295,,,,
1/1/0001 3:00:00 AM,	2069,_TSEJ,,STK,264930301,,,,
3/24/2021 7:14:45 PM,	2070,_TSEJ,,STK,453924709,,,,
3/24/2021 6:55:13 PM,	2108,_TSEJ,,STK,14014957,,,,
3/24/2021 7:34:18 PM,	2117,_TSEJ,,STK,95441373,,,,
3/24/2021 7:21:25 PM,	2120,_TSEJ,,STK,41545014,,,,
1/1/0001 3:00:00 AM,	2124,_TSEJ,,STK,131084677,,,,
1/1/0001 3:00:00 AM,	2138,_TSEJ,,STK,131083765,,,,
1/1/0001 3:00:00 AM,	2139,_TSEJ,,STK,196126727,,,,
3/23/2021 10:09:23 PM,	2154,_TSEJ,,STK,131084437,,,,
3/24/2021 7:21:25 PM,	2159,_TSEJ,,STK,45564609,,,,
1/1/0001 3:00:00 AM,	2164,_TSEJ,,STK,131087286,,,,
1/1/0001 3:00:00 AM,	2168,_TSEJ,,STK,47546813,,,,
3/24/2021 7:32:47 PM,	2170,_TSEJ,,STK,47644704,,,,
1/1/0001 3:00:00 AM,	2179,_TSEJ,,STK,131087129,,,,
3/24/2021 7:54:30 PM,	2181,_TSEJ,,STK,55693120,,,,
1/1/0001 3:00:00 AM,	2195,_TSEJ,,STK,131083588,,,,
3/23/2021 10:51:34 PM,	2196,_TSEJ,,STK,98542267,,,,
1/1/0001 3:00:00 AM,	2201,_TSEJ,,STK,13905296,,,,
1/1/0001 3:00:00 AM,	2204,_TSEJ,,STK,14014966,,,,
1/1/0001 3:00:00 AM,	2206,_TSEJ,,STK,14014969,,,,
3/24/2021 7:34:32 PM,	2207,_TSEJ,,STK,14014972,,,,
3/24/2021 7:52:09 PM,	221,_VALUE,,STK,269386376,,,,
3/24/2021 6:55:55 PM,	2220,_TSEJ,,STK,14030777,,,,
1/1/0001 3:00:00 AM,	2221,_TSEJ,,STK,131085409,,,,
1/1/0001 3:00:00 AM,	2222,_TSEJ,,STK,131081594,,,,
1/1/0001 3:00:00 AM,	2224,_TSEJ,,STK,131082023,,,,
1/1/0001 3:00:00 AM,	2229,_TSEJ,,STK,85250165,,,,
3/24/2021 7:32:28 PM,	2264,_TSEJ,,STK,14014996,,,,
3/24/2021 8:06:10 PM,	2267,_TSEJ,,STK,14015003,,,,
1/1/0001 3:00:00 AM,	2270,_TSEJ,,STK,72432032,,,,
3/24/2021 7:50:16 PM,	2277,_VALUE,,STK,254169692,,,,
3/24/2021 7:53:22 PM,	2281,_TSEJ,,STK,14015006,,,,
3/24/2021 7:31:57 PM,	2286,_TSEJ,,STK,14015016,,,,
1/1/0001 3:00:00 AM,	2296,_TSEJ,,STK,224706729,,,,
1/1/0001 3:00:00 AM,	22R1,_FWB2,,STK,402508193,,,,
3/24/2021 7:29:25 PM,	22UA.SUBR,_CORPACT,,STK,439209131,,,,
3/24/2021 8:30:24 PM,	2300,_TSEJ,,STK,131084336,,,,
1/1/0001 3:00:00 AM,	2307,_TSEJ,,STK,131094465,,,,
3/24/2021 8:05:36 PM,	2311,_VALUE,,STK,38768775,,,,
1/1/0001 3:00:00 AM,	2323,_TSEJ,,STK,131085697,,,,
3/24/2021 8:01:11 PM,	2325,_VALUE,,STK,38768796,,,,
3/24/2021 7:49:24 PM,	2327,_TSEJ,,STK,45947662,,,,
3/24/2021 7:08:58 PM,	2335,_TSEJ,,STK,47183708,,,,
1/1/0001 3:00:00 AM,	2342,_TSEJ,,STK,47183717,,,,
3/24/2021 7:44:51 PM,	2344,_TSEJ,,STK,131082754,,,,
3/24/2021 6:57:17 PM,	2352,_TSEJ,,STK,36301905,,,,
3/24/2021 8:30:32 PM,	2362,_TSEJ,,STK,131083416,,,,
3/24/2021 8:16:20 PM,	2371,_TSEJ,,STK,44060588,,,,
2/20/2021 10:19:34 PM,	2374,_TSEJ,,STK,131086728,,,,
1/1/0001 3:00:00 AM,	2378.SPO,_CORPACT,,STK,387532842,,,,
1/1/0001 3:00:00 AM,	2397,_TSEJ,,STK,47383980,,,,
1/1/0001 3:00:00 AM,	23Q,_FWB2,,STK,360359375,,,,
3/23/2021 10:09:23 PM,	2412,_TSEJ,,STK,38322886,,,,
1/1/0001 3:00:00 AM,	2415,_TSEJ,,STK,131093976,,,,
3/23/2021 10:00:04 PM,	2418,_TSEJ,,STK,47384010,,,,
1/1/0001 3:00:00 AM,	2436,_TSEJ,,STK,131086130,,,,
1/1/0001 3:00:00 AM,	2437,_VALUE,,STK,39130714,,,,
1/1/0001 3:00:00 AM,	2438,_TSEJ,,STK,47384015,,,,
1/1/0001 3:00:00 AM,	2440,_TSEJ,,STK,57541683,,,,
1/1/0001 3:00:00 AM,	2445,_TSEJ,,STK,47644709,,,,
1/1/0001 3:00:00 AM,	2449,_TSEJ,,STK,131087651,,,,
1/1/0001 3:00:00 AM,	2453,_TSEJ,,STK,47384027,,,,
1/1/0001 3:00:00 AM,	2454,_TSEJ,,STK,131093715,,,,
1/1/0001 3:00:00 AM,	2471,_TSEJ,,STK,131081874,,,,
3/24/2021 7:51:21 PM,	2480,_TSEJ,,STK,131085669,,,,
3/24/2021 7:17:11 PM,	2481,_TSEJ,,STK,131081914,,,,
1/1/0001 3:00:00 AM,	2485,_TSEJ,,STK,132004428,,,,
1/1/0001 3:00:00 AM,	2488,_TSEJ,,STK,131083847,,,,
1/1/0001 3:00:00 AM,	2498,_TSEJ,,STK,131082465,,,,
1/1/0001 3:00:00 AM,	2516,_TSEJ,,STK,302895807,,,,
1/1/0001 3:00:00 AM,	2520,_TSEJ,,STK,322585681,,,,
3/24/2021 7:21:31 PM,	2521,_TSEJ,,STK,325898339,,,,
1/1/0001 3:00:00 AM,	2526,_TSEJ,,STK,349972196,,,,
3/24/2021 8:06:16 PM,	2529,_TSEJ,,STK,359658625,,,,
1/1/0001 3:00:00 AM,	2530,_TSEJ,,STK,367940464,,,,
1/1/0001 3:00:00 AM,	2540,_TSEJ,,STK,14015036,,,,
3/24/2021 6:57:19 PM,	256,_FWB2,,STK,475128716,,,,
1/1/0001 3:00:00 AM,	256.CERT,_CORPACT,,STK,381400036,,,,
3/24/2021 7:47:27 PM,	2560,_TSEJ,,STK,400742635,,,,
3/24/2021 7:13:09 PM,	2562,_TSEJ,,STK,405745807,,,,
3/24/2021 7:52:09 PM,	2567,_TSEJ,,STK,441808057,,,,
3/24/2021 7:02:28 PM,	2597,_TSEJ,,STK,14015081,,,,
1/1/0001 3:00:00 AM,	2599,_TSEJ,,STK,47384074,,,,
3/24/2021 7:52:13 PM,	25P,_VALUE,,STK,162855293,,,,
3/24/2021 7:33:12 PM,	2607,_TSEJ,,STK,14015096,,,,
1/1/0001 3:00:00 AM,	2608,_TSEJ,,STK,14030800,,,,
1/1/0001 3:00:00 AM,	2612,_TSEJ,,STK,129106678,,,,
3/24/2021 7:43:55 PM,	2613,_TSEJ,,STK,45951367,,,,
3/23/2021 10:25:18 PM,	2629,_TSEJ,,STK,467871401,,,,
3/24/2021 7:59:37 PM,	2630,_TSEJ,,STK,470256840,,,,
3/24/2021 7:59:23 PM,	2636,_TSEJ,,STK,476603648,,,,
1/1/0001 3:00:00 AM,	2651,_TSEJ,,STK,14015101,,,,
3/24/2021 7:09:56 PM,	2652,_TSEJ,,STK,47384079,,,,
3/23/2021 9:59:05 PM,	2670,_TSEJ,,STK,45951368,,,,
3/24/2021 8:30:32 PM,	2673,_TSEJ,,STK,131084904,,,,
3/24/2021 7:18:38 PM,	2674,_TSEJ,,STK,47384103,,,,
3/24/2021 5:39:24 PM,	2676,_TSEJ,,STK,48903751,,,,
3/24/2021 8:07:00 PM,	2678,_TSEJ,,STK,41873953,,,,
1/1/0001 3:00:00 AM,	2687,_TSEJ,,STK,47416793,,,,
1/1/0001 3:00:00 AM,	2694,_TSEJ,,STK,131085875,,,,
1/1/0001 3:00:00 AM,	2695,_TSEJ,,STK,47416796,,,,
1/1/0001 3:00:00 AM,	2729,_TSEJ,,STK,47416817,,,,
3/24/2021 6:56:13 PM,	2733,_TSEJ,,STK,129106696,,,,
3/24/2021 7:38:50 PM,	2734,_TSEJ,,STK,47416827,,,,
1/1/0001 3:00:00 AM,	2735,_TSEJ,,STK,131082747,,,,
1/1/0001 3:00:00 AM,	2742,_TSEJ,,STK,131083736,,,,
1/1/0001 3:00:00 AM,	2743,_TSEJ,,STK,131094508,,,,
1/1/0001 3:00:00 AM,	2747,_TSEJ,,STK,131082570,,,,
1/1/0001 3:00:00 AM,	2749,_TSEJ,,STK,121656609,,,,
3/24/2021 7:56:19 PM,	2751,_TSEJ,,STK,131093916,,,,
3/24/2021 7:37:29 PM,	2753,_TSEJ,,STK,47416839,,,,
3/24/2021 7:31:03 PM,	2760,_TSEJ,,STK,47416840,,,,
3/24/2021 7:23:03 PM,	2769,_TSEJ,,STK,131094160,,,,
3/11/2021 6:42:08 PM,	2777,_TSEJ,,STK,131085136,,,,
1/1/0001 3:00:00 AM,	2778,_TSEJ,,STK,131083655,,,,
1/1/0001 3:00:00 AM,	2789,_TSEJ,,STK,131081654,,,,
3/24/2021 6:51:51 PM,	2790,_TSEJ,,STK,131083061,,,,
1/1/0001 3:00:00 AM,	2791,_TSEJ,,STK,39493437,,,,
1/1/0001 3:00:00 AM,	2792,_TSEJ,,STK,47416864,,,,
3/24/2021 7:42:42 PM,	27MA,_FWB2,,STK,315771879,,,,
1/1/0001 3:00:00 AM,	27O,_VALUE,,STK,307201859,,,,
1/1/0001 3:00:00 AM,	2804,_TSEJ,,STK,14030822,,,,
3/24/2021 6:55:03 PM,	2815,_TSEJ,,STK,14030834,,,,
1/1/0001 3:00:00 AM,	2831,_TSEJ,,STK,14030845,,,,
1/1/0001 3:00:00 AM,	2871,_TSEJ,,STK,13905341,,,,
3/24/2021 7:54:10 PM,	2880.TEN,_CORPACT,,STK,389373543,,,,
1/1/0001 3:00:00 AM,	2882,_TSEJ,,STK,129106675,,,,
3/24/2021 7:32:47 PM,	2892,_TSEJ,,STK,14030856,,,,
3/24/2021 8:06:39 PM,	2897,_TSEJ,,STK,14015136,,,,
1/1/0001 3:00:00 AM,	28E1,_FWB2,,STK,368036361,,,,
3/24/2021 6:53:24 PM,	28Q,_FWB2,,STK,454367874,,,,
3/24/2021 7:28:16 PM,	2901,_TSEJ,,STK,131086149,,,,
1/1/0001 3:00:00 AM,	2904,_TSEJ,,STK,131084946,,,,
3/24/2021 7:31:57 PM,	2907,_TSEJ,,STK,14030876,,,,
1/1/0001 3:00:00 AM,	2914,_TSEJ,,STK,13905344,,,,
1/1/0001 3:00:00 AM,	2922,_TSEJ,,STK,14030885,,,,
1/1/0001 3:00:00 AM,	2925,_TSEJ,,STK,131085586,,,,
3/24/2021 7:45:41 PM,	2927,_TSEJ,,STK,131084091,,,,
1/1/0001 3:00:00 AM,	2930,_TSEJ,,STK,193338050,,,,
1/1/0001 3:00:00 AM,	2931,_TSEJ,,STK,118995926,,,,
1/1/0001 3:00:00 AM,	2951.OLD,_VALUE,,STK,187137249,,,,
3/11/2021 6:41:24 PM,	2971,_VALUE,,STK,398416566,,,,
1/1/0001 3:00:00 AM,	2978,_VALUE,,STK,401323437,,,,
1/1/0001 3:00:00 AM,	2978.SUB,_CORPACT,,STK,404782940,,,,
